#	Tentative constraint	Sentence	Critical segment	1301_response	1301_RT	1301_actual_start	1301_comments and/or part of previous slide	1302_response	1302_RT	1302_actual_start	1302_comments and/or part of previous slide	1303_response	1303_RT	1303_actual_start	1303_comments and/or part of previous slide	1304_response	1304_RT	1304_actual_start	1304_comments and/or part of previous slide	1305_response	1305_RT	1305_actual_start	1305_comments and/or part of previous slide	1306_response	1306_RT	1306_actual_start	1306_comments and/or part of previous slide	1307_response	1307_RT	1307_actual_start	1307_comments and/or part of previous slide	1308_response	1308_RT	1308_actual_start	1308_comments and/or part of previous slide	1309_response	1309_RT	1309_actual_start	1309_comments and/or part of previous slide	1401_response	1401_RT	1401_actual_start	1401_comments and/or part of previous slide	1402_response	1402_RT	1402_actual_start	1402_comments and/or part of previous slide	1403_response	1403_RT	1403_actual_start	1403_comments and/or part of previous slide	1404_response	1404_RT	1404_actual_start	1404_comments and/or part of previous slide	1405_response	1405_RT	1405_actual_start	1405_comments and/or part of previous slide	1406_response	1406_RT	1406_actual_start	1406_comments and/or part of previous slide	1407_response	1407_RT	1407_actual_start	1407_comments and/or part of previous slide	1408_response	1408_RT	1408_actual_start	1408_comments and/or part of previous slide	1409_response	1409_RT	1409_actual_start	1409_comments and/or part of previous slide	1410_response	1410_RT	1410_actual_start	1410_comments and/or part of previous slide	1411_response	1411_RT	1411_actual_start	1411_comments and/or part of previous slide	1412_response	1412_RT	1412_actual_start	1412_comments and/or part of previous slide	1413_response	1413_RT	1413_actual_start	1413_comments and/or part of previous slide	1414_response	1414_RT	1414_actual_start	1414_comments and/or part of previous slide	1415_response	1415_RT	1415_actual_start	1415_comments and/or part of previous slide	1416_response	1416_RT	1416_actual_start	1416_comments and/or part of previous slide	1417_response	1417_RT	1417_actual_start	1417_comments and/or part of previous slide	1418_response	1418_RT	1418_actual_start	1418_comments and/or part of previous slide	1501_response	1501_RT	1501_actual_start	1501_comments and/or part of previous slide	1502_response	1502_RT	1502_actual_start	1502_comments and/or part of previous slide	1503_response	1503_RT	1503_actual_start	1503_comments and/or part of previous slide	1504_response	1504_RT	1504_actual_start	1504_comments and/or part of previous slide	1505_response	1505_RT	1505_actual_start	1505_comments and/or part of previous slide	1506_response	1506_RT	1506_actual_start	1506_comments and/or part of previous slide	1507_response	1507_RT	1507_actual_start	1507_comments and/or part of previous slide	1508_response	1508_RT	1508_actual_start	1508_comments and/or part of previous slide	1701_response	1701_RT	1701_actual_start	1701_comments and/or part of previous slide	1702_response	1702_RT	1702_actual_start	1702_comments and/or part of previous slide	11103_response	11103_RT	11103_actual_start	11103_comments and/or part of previous slide	11104_response	11104_RT	11104_actual_start	11104_comments and/or part of previous slide	11105_response	11105_RT	11105_actual_start	11105_comments and/or part of previous slide	11106_response	11106_RT	11106_actual_start	11106_comments and/or part of previous slide	11107_response	11107_RT	11107_actual_start	11107_comments and/or part of previous slide	11108_response	11108_RT	11108_actual_start	11108_comments and/or part of previous slide	11109_response	11109_RT	11109_actual_start	11109_comments and/or part of previous slide	11110_response	11110_RT	11110_actual_start	11110_comments and/or part of previous slide	E0001_response	E0001_RT	E0001_actual_start	E0001_comments and/or part of previous slide	E0002_response	E0002_RT	E0002_actual_start	E0002_comments and/or part of previous slide	E0003_response	E0003_RT	E0003_actual_start	E0003_comments and/or part of previous slide	E0004_response	E0004_RT	E0004_actual_start	E0004_comments and/or part of previous slide	E0005_response	E0005_RT	E0005_actual_start	E0005_comments and/or part of previous slide	E0006_response	E0006_RT	E0006_actual_start	E0006_comments and/or part of previous slide	E0007_response	E0007_RT	E0007_actual_start	E0007_comments and/or part of previous slide	E0008_response	E0008_RT	E0008_actual_start	E0008_comments and/or part of previous slide	E0009_response	E0009_RT	E0009_actual_start	E0009_comments and/or part of previous slide	E0010_response	E0010_RT	E0010_actual_start	E0010_comments and/or part of previous slide	E0011_response	E0011_RT	E0011_actual_start	E0011_comments and/or part of previous slide	E0012_response	E0012_RT	E0012_actual_start	E0012_comments and/or part of previous slide	E0013_response	E0013_RT	E0013_actual_start	E0013_comments and/or part of previous slide	E0014_response	E0014_RT	E0014_actual_start	E0014_comments and/or part of previous slide	E0015_response	E0015_RT	E0015_actual_start	E0015_comments and/or part of previous slide	E0017_response	E0017_RT	E0017_actual_start	E0017_comments and/or part of previous slide	E0020_response	E0020_RT	E0020_actual_start	E0020_comments and/or part of previous slide	E0021_response	E0021_RT	E0021_actual_start	E0021_comments and/or part of previous slide	E0022_response	E0022_RT	E0022_actual_start	E0022_comments and/or part of previous slide	E0023_response	E0023_RT	E0023_actual_start	E0023_comments and/or part of previous slide	E0024_response	E0024_RT	E0024_actual_start	E0024_comments and/or part of previous slide	E0025_response	E0025_RT	E0025_actual_start	E0025_comments and/or part of previous slide	E0026_response	E0026_RT	E0026_actual_start	E0026_comments and/or part of previous slide	E0028_response	E0028_RT	E0028_actual_start	E0028_comments and/or part of previous slide	E0032_response	E0032_RT	E0032_actual_start	E0032_comments and/or part of previous slide	1601_response	1601_RT	1601_actual_start	1601_comments and/or part of previous slide	1602_response	1602_RT	1602_actual_start	1602_comments and/or part of previous slide	1603_response	1603_RT	1603_actual_start	1603_comments and/or part of previous slide	1604_response	1604_RT	1604_actual_start	1604_comments and/or part of previous slide	1605_response	1605_RT	1605_actual_start	1605_comments and/or part of previous slide	1606_response	1606_RT	1606_actual_start	1606_comments and/or part of previous slide	1801_response	1801_RT	1801_actual_start	1801_comments and/or part of previous slide	E0031_response	E0031_RT	E0031_actual_start	E0031_comments and/or part of previous slide	E0030_response	E0030_RT	E0030_actual_start	E0030_comments and/or part of previous slide	E0029_response	E0029_RT	E0029_actual_start	E0029_comments and/or part of previous slide	E0027_response	E0027_RT	E0027_actual_start	E0027_comments and/or part of previous slide
27	high	Начальник резко высказал своё	2704	мнение	1088	652	высказал	мнение	932	0		мнение	2362	659	высказал	мнение	3323	222	ил	неудовольствие	1536	0		недовольство	2107	0		мнение	1381	0		неудовольствие	1513	300	ал	мнение	2339	161	ал	мнение	1043			мнение	1365			фе	3070			недовольство	1036			мнение	2328	308	зал	мнение	1177	364	зал	отношение	3806	403	зал, смеясь	мнение	1965	432	азал	мнение	1479	512	сказал	мнение	1448			мнение	1890		ответ в следующем файле	мнение	2418			мнение	1362			недовольство	907			мнение	1545	193	л	мнение	1277			мнение	2199	424	зал	мнение	1663	-	-	мнение	1405	0468	"-зал"	мнение	1673	0612	-"выразил"	мнение	1309	-	-	мнение	1426	-	-	мнение	1135	0144	-"л"	мнение	1048	-	-	работникам	7837	0322	-некорректное прочтение	мнение	1832	-	-	недовольство	1640			неудовольствие	2518			мнение	2124	208	зал	мнение	2018			мнение	1139	425	казал	мнение	1271			неудовольствие	1514	-	-	мнение	1784	-	-	неудовольствие	1401	507	высказал	мнение	1180	191	ал	мнение	2051			мнение	1272			мнение	1531	76	л	мнение	2121			негодование	2423	360	казал	недовольство	2061	143	ал, ответ в следующем	мнение	986	242	зал	фе	1741			-	-	-	-нет ответа	недовольство	2996	-	-	мнение	1587	-	-	мнение	1709	-	-	мнение	1244	-	-	мнение	1353	0527	-"казал"	мнение	1807	0358	-"зал"	мнение	1690	239	зал	неодобрение	2190			мнение	1914			мнение	1139			мнение	1085	564	высказал	мнение	1275			неудовольствие	2098			мнение	2057			мнение	2676			неудовольствия	1798			мнение	2120		в 1580 кашлянула	неодобрение	1438			мнение	1344			недовольство	3783			мнение	1019			недовольство	1533	683	"высказал"	неодобрение	0		на 2705	отвращение	1500	0377	-"ал"	мнение	1705	-	-	мнение	2462	-	-	мнение	1342	0200	-"ал"
28	high	В новом семестре студенты приступили к изучению испанского	2806	языка	1903	866	зучению	языка	1426	0		языка	2194	482	чению	языка	1173	410	ченью, ответ в следующем файле	языка	1933	0		языка	1458	295	нию	языка	1565	339	нию	языка	1590	0		языка	2085	415	нию	языка	1365	158	ию	языка	2102	873	изучению	языка	2456			языка	1641	534	чению	языка	2324	482	ению	языка	1375	82	ю	языка	3886	636	чению	языка	2720	934	чению	языка	2008	604	зучению	языка	1492	225	нию	языка	2289			языка	1805	909	изучению	языка	1631	122	ю	языка	1324	317	ю	языка	1827			языка	2041			языка	1431	699	изучению	языка	1478	-	-	языка	0240	1007	"-ю"	языка	0009	-	-запись с другого файла	языка	1420	-	-	языка	1512	0988	-"к изучению"	языка	1533	0432	-"чению"	языка	1803	0620	-"чению"	языка	1976	-	-	языка	1402	-	-	языка	2184			языка	2723			уха	3546		Посторонние слова	языка	1678	380	чению	языка	1342			языка	2430	443	нию	языка	2637	0778	-нию	языка	1858	-	-	языка	2330	813	зучению	языка	1752	575	чению	язвка	1873			языка	1839			языка	1714	435	ению	языка	1949			языка	1627	582	учению	язяка	1864	208	ю	языка	1672			языка	1653			языка	2919	-	-	языка	1636	-	-	языка	2266	-	-	языка	1472	-	-	языка	1378	-	-	языка	2011	-	-	языка	2016	0518	-"чению"	языка	1345	160	ю	языка	1443	85	ю	языка	2317			языка	2062			языка	2432			языка	1710	284	нию	языка	3869		Ответ на следующем слайде	языка	2611	625	чению	языка	2338			языка	1877			языка	1938			языка	1551	638	"-чению"	языка	1849			языка	1924			языка	1519			языка	1548	770	"изучению"	языка	2149			языка	1461	0442	-"чению"	языка	2153	-	-	языка	2592	-	-	языка	1966	-	-
29	high	Часто дети богатых родителей учатся в частных	2906	школах	1512	555	чаться, ответ в следующем файле	школах	1309	0		школах	2728	564	чатся, второй ответ "заведениях", RT 3.227	школах	1415	383	ца	школах	1641	0		школах	1739	418	ца	университетах	2617	0		школах	3007	385	ца	заведениях	3482	291	тся	школах	1347	275	тся	коллеждах	1754			школах	3373		перед ответом 'э-э-э'	школах	2764	653	учатся	школах	2934			школах	1344	495	чатся	учреждениях	3452	465	чатся	школах	1997			школах	1476	674	учатся	школах	1447	338	тся	университетах	7046		повторила "в частных" дважды	школах	2187	291	тся	школах	1814			школах	1266			школах	1701			школах	1591			школах	1794	608	атся	школах	1205	-	-	школах	4519	0221	-"тся"	школах	1741	0941	-"учатся"	школах	1223	-	-	гимназиях	1590	0393	-"чатся"	колледжах	2349	0372	-"чатся"	школах	1938	0703	-"учатся"	школах	1481	-	-	заведениях	1382	-	-	школах	1848			школах	1687			школах	2086	128	я, ответ на следующем слайде	школах	1506			школах	1638			школах	1609	309	ся			0187	учебных заведениях - 2911, колледжах - 4915	школах	1894	-	-	учереждениях	1999	710	учатся, ответ на следующем слайде	школах	1679	358	тся	школах	1625			школах	1820			школах	1465	598	учатся	школах	1933			школах	2661	795	учатся	школах	1691	478	чатся	школах	2826			школах	2239			гимназиях	2401	-	-	школах	1231	-	-	школах	1996	-	-	школах	2000	-	-	школах	1250	-	-	школах	1656	-	-	заведениях	2767	0278	-"ся"	школах	1913	113	я	школах	1634			гимназиях	2267			школах	1561			школах	4625			школах	2465			школах	1316			пансионатах	2230			школах	3157			школах	2247			школах	1909			пансионах	2468			школах или эмм колледжах			школах (2670) или(3633) колледжах(3157)	колледжах	2143			вузах	1729			колледжах	2333	670		школах	2444		не договорила	школах	1336	-	-	школах	1832	0247	-"тся"	школах	1996	-	-	школах	1603	0301	-"тся"
30	high	Девочки хором пели весёлую	3004	песню	1420	382	пели, ответ в следующем файле	песню	1244	0		песенку	3306	683	пели	песню	1127	0	нажал пробел вместе с ответом	песенку	1668	0		песню	1459	0		песню	2174	0		песню	1367	0		песню	1367	0		песню	1284	87	ли	песню	1858			песенку	2591			песню	1566			песню	1734			песню	1347			песню	2617	141	и	песню	1990			песню	1766	325	ли	песенку	1575			забавную песню	3671		два слова	песенку	2580	177	и	песню	1688	298	и	песню	1328		Ответ на следующем слайде	песню	1625			песню	1746			песню	1902	591	пели	песню	1418	-	-	песенку	1729	0269	"-ели"	песенку	0006	-	-запись с другого файла	песню	1142	-	-	песню	1619	0441	-"пели"	песню	1334	-	-	песню	1153	0461	-"пели"	песню	1884	-	-	песню	2517	-	-	песню	1854			песню	1942			песню	1583	103	и	песенку	1830	592	пели	песню	2092	517	пели, ответ на следующем слайде	песню	520		Без "весёлую"	песню	2545	-	-	песню	1358	-	-	песню	1419	577	пели, ответ на следующем слайде	песню	2045			песню	1982			песню	2122			песню	1668	553	пели	песню	1715			песню	1788			песню	2059			песню	1933			песенку	1759			песню	2134	-	-	песню	1380	-	-	песню	1849	-	-	песню	2210	-	-	песню	1375	-	-	песню	1842	-	-	песню	2305	-	-	песню	1467			песню	1602			песенку	2408			песню	1772	419	ели				Нет ответа	песню	1307			песню	1321			песенку	2267	232	и	песню	2332			песню	2381			песню	2133			песню	1731			песню	1707			песенку	1720			песню	1430			песню	1925	719	"пели"	песню	1506			песню	0785	0271	-"ли"; ответ в другом звуковом файле	песню	2322	-	-	песню	2596	-	-	песню	1836	-	-
31	high	Именинник налил в стакан апельсиновый	3104	сок	1536	432	кан	сок	1806	0		сок	5792	0		сок	1300	235	ан, нажал пробел вместе с ответом	сок	1350	0		сок	1972	0	на фоне цоканье собак	сок	1792	0		сок	1551	616	стакан	отвар	2783	0		сок	1409			сок	2222			сок	2200			сок	1616			сок	2053			сок	1521			сок	2762			сок	2080	751	стакан	сок	1750	418	акан	сок	1668			сок	2414		конец ответа в следующем файле	сок	2268	563	такан	сок	1537			сок	1636	303	н	сок	1891		Ответ на следующем слайде	сок	1551			сок	2638	508	ан	сок	1854	0314	-кан	сок	1928	-	-	сок	1600	-	-	сок	1453	0244	-"стакан"	сок	2380	-	-	сок	1626	0323	-"кан"	сок	1485	0500	-"в стакан"	напиток	2735	-	-	сок	1873	-	-	сок	2858			сок	3233			сок	1722		Посторонние слова	сок	2072			сок	1842	1051	стакан	сок	1948	332	ан	сок	2377	0244	-ан	сок	1582	-	-	сок	1465		Ответ на следующем слайде	сок	2068			сок	2119	152	ан	сок	1822			сок	1704	235	ан	сок	2203			сок	1652			сок	1913			сок	1897			сок	1686			сок	2927	-	-	сок	1561	-	-	сок	2174	-	-	сок	2139	-	-	сок	1426	-	-	сок	2260	0566	-"такан"	сок	2403	-	-	сок	1442	437	кан	сок	1652			сок	2542			сок	1822			сок	2406			сок	2088			сок	1419			сок	2466	241	ан	сок	2525	142	ан	сок	2301			сок	1953	799	"-кан"	сок	1565			сок	1771	603	"стакан"	сок	1897			сок	1609			сок	1598			сок	2914			сок	1616	0488	-"акан"; "со-"	сок	2461	-	-	сок	2032	-	-	сок	1870	-	-
32	high	Брат прислушался и услышал из соседней комнаты женский	3206	крик	1530	647	комнаты	крик	1524	0		крик	1613	0		голос	1112	0		смех	1557	370	ты	крик	1591	497	ты	голос	1364	0		голос	1324	0		крик	2773	373	наты	голос	1263			голос	1994	312	наты, ответ в следующем	смех	2078			голос	2586	316	ты	крик	2140			голос	1404			смех	1695			голос	2288			голос	1722	748	комнаты	голос	2787			крик	1748			голос	2420	216	ы	голос	1637			голос	1362	173	ы	плач	3063	322	ы	голос	1735			крик	1911	747	комнаты	крик	2481	0215	-ты	разговор	2241	0315	"-ся", после: "можно было смех сказать"	 голос	1336	-	-	 голос	1531	-	-	крик	1561	0642	-"комнаты"	плач	1775	0506	-"комнаты"	крик	1485	-	-	голос	4395	-	-	крик	1221	0963	-"комнаты женский"	голос	1716			плач	1975			плач	2089		Посторонние слова	голос	1723			крик	2325	151	ты	голос	1505	388	ты	голос	2093	0654	-омнаты	голос	1638	-	-	плач	1437	663	омнаты, ответ на следующем слайде	голос	1411	245	ы	крик	1822			голос	1856			голос	1472			плач	2181			визг	2104	637	комнаты	голос	1916	244	ты	крик	1754			плач	2130			голосок	2059	-	-	крик	1401	-	-	голос	1560	-	-	смех	1846	-	-	смех	1224	-	-	голос	1657	-	-	голос	1930	-	-	крик	2363	366	шал	голос	1296			голос	2175			крик	2917			плач	2624			голос	1555			крик	2051			голос	1507	84	ты	голос	2375			голос	3260	171	ы	плач	2011			смех	3284			голос	1329			голос	1819	610	"комнаты"	смех	1331			голос	1289			крик	2473			голос	1433	0431	-"омнаты"	голос	1948	-	-	голос	2648	-	-	голос	2006	0184	-"ы"
33	high	Начинающий актёр мечтал сняться хотя бы в каком-нибудь	3306	эпизоде	1622	711	хотя бы	фильме	1822	0		эпизоде	2156	374	абы	эпизоде	1800	298	тябы, нажал пробел вместе с ответом	эпизоде	1949	0		сериале	759	0	озвучила только ответ	сериале	2249	0		фильме	1689	937	хотя бы, нажал пробел перед отв.	клипе	1859	0		фильме	1403		пробел	фильме	1819	468	тябы 	фильме	2250			фильме	2169	689	тябы	фильме	2872			эпизоде	1529	279	бы	фильме	3801	254	бы	сериале	2128	105	ы	кино	2173	426	тябы, конец в следующем	фильме	3805			кино	5362		повторяет "каком-нибудь кино" дважды	кино	1577	167	я	эпизоде	2432			фильме	1327		Ответ на следующем слайде	эпизоде	2434	743	тя бы	фильме	1631			фильме	1611	538	тя бы	фильме	2268	0588	-хотя бы	эпизодике	1996	-	-	фильме	1507	-	-	фильме	1463	0584	-"тя бы"	фильме	1360	-	-	фильме	1780	0326	-"тябы"	эпизоде	1705	-	-	фильме	1674	-	-	сериале	3576	2111	-"хотя бы "	фильме	3393			фильме	3237			фильме	1730			фильме	2043			эпизоде	2629	157	бы	фильме	1614	308	ся	эпизоде	2597	0150	-ы	фильме	1513	-	-	фильме	1272	626	хотя бы, ответ на следующем слайде	сериале	2167	349	тябы	эпизоде	2351	194	бы	эпизоде	1693			фильмы	2355	732	хотябы	фильме	1980			кино	1531			ролике	3176	243	ябы	фильме	2036	64	ы	фильме	1783			фильме	2400	-	-	фильме	1518	-	-	фильме	1992	-	-	эпизоде	2083	-	-	фильме	1470	-	-	эпизоде	1900	0368	-"тя бы"	эпизоде	2828	0594	-"тся"	фильме	1695			фильме	1645			эпизоде	2643			водевиле	2854	567	тя бы	кинофильме	3900	361	тя бы	эпизоде	2062	137	я	фильме	1767			эпизоде	2451			кино	3450	118	ы	фильме	3848	581	тябы	эпизоде	2438			эпизоде	1834			фильме	2198			фильме	1942	779	"хотя бы"	сериале	1127			фильме	2156	682	"хотя бы"	фильме	2868			фильме	1413	0575	-"хотя бы"	эпизоде	3099	-	-	фильме	2452	-	-	эпизоде	2127	0323	-"бы"
34	high	Марина взяла пульт и выключила надоевший	3405	телевизор	1600	699	выключила	телевизор	1927	0		телевизор	1942	755	выключила	телевизор	236	0	произнёс вслух только ответ, потом исправился	телевизор	1834	0		телевизор	1894	0		телевизор	1393	0		телевизор	2248	0		телевизор	4707	729	лючИла	теелвизор	1833	122	ла, начала говорить "недоевший, исправила "не" на "на"	телевизор	2263	828	выключила	телевизор	3367		э-э-э' перед 'надоевший'	телевизор	1709	70	а	компьютер	2282			телевизор	1748	155	ла	телевизор	3615			фильм	3060	668	ыключила	телевизор	2450	1126	посторонняя реплика, начало в ее конце	телефизор	4265		прочитала "включила", поэтому вначале немного замялась	телевизор	2300	806	ыключила	фильм	2986	380	чила	телевизор	1735			компьютер	2015	439	чила	телефон/телевизор	7071/8510		Повтор "надоевший", два ответа	телевизор	2481			сериал	2509	628	выключила	телевизор	2053	-	-	телевизор	2048	0413	"-чила"	фильм	2322	-	-	телевизор	2489	0324	-"выключила"	компьютер	2363	-	-	телевизор	6789	0366	-"чила"	телевизор	2027	0594	-"чила"	сериал	4146	-	-	сериал	2903	-	-				нет ответа	фильм	3621			телевизор	2244			телевизор	3525	703	выключила, ответ на следующем слайде	телевизор	2010	419	чила				Нет ответа	телевизор	1917	-	-	телевизор	1545	-	-	телевизор	1388	673	выключила	фильм	3016	247	а	телевизор	2704			компьютер	3916			телевизор	2330	801	выключила	телевизор	1977			телевизор	7133	4712	прочитала сначала "выскочила", впала в замешательство. Начало - конец последнего слова перед правильным прочтением	телевизор	1917	247	ила	телевизор	1979	615	ключила	телевизор	1836			телефизор	1958	-	-	телевизор	1491	-	-	телевизор	1833	-	-	телевизор	3152	-	-	телевизор	1297	-	-	телевизор	1687	0600	-"чила"	телевизор	4885	-	-	сериал	2636	131	а	телевизор	1739			телевизор	2308			микрофон	1910			телевизор	2603			телевизор	1739			телевизор	1936			телевизор	2205			телевизор	2851	375	ила	фильм	2566			сериал	2125			телевизор	1572			телевизор	1753			телевизор	1766			телевизор	1555			телевизор	1562	634	"выключила"	компьютер	1128	219	"-ший"	телевизор	1309	0399	-"ила"	телевизор	2881	0316	-"ла"	канал	2810	-	-	телевизор	2533	0527	-"чила"
35	high	Сиделка сварила для больного куриный	3504	бульон	1326	825	ля больного	бульон	1285	0		бульон	2714	604	ного	бульон	1084	372	ого	бульон	1856	0		бульон	1454	217	го	суп	1344	739	больного	бульон	1340	523		бульон	1815	409	ого	бульон	1296	363	ного	бульон	1402	671	ольного	бульон	1703		у испытуемого зазвонил телефон	бульон	1437	157	го	суп	1869			бульон	1026	485	ого	бульон	2209	708	больного	бульон	1543	441	ого	бульон	1559	722	я больного	суп	1215	541	льного	бульон	2114			бульон	1443	534	ного	бульон	1761			бульон	1514	546	ного	суп	1366	392	ного	суп	1615			бульон	1739	630	больного	бульон	1199	-	-	бульончик	1529	-	-	бульон	1485	-	-	бульон	0961	-	-	бульон	1202	0414	-"варила"	бульон	1372	0151	-"ла"	суп	1454	0537	-"ного"	бульон	1468	0285	-"ого"	бульон	1742	-	-	бульон	1520			бульон	2133			бульон	1565	754	для больного	бульон	1461	391	ного	бульон	2396	462	ного	бульон	1583	802	больного	бульон	2278	0596	-льного	бульон	1436	0236	-го	бульон	1896	705	больного	бульон	3361	311	ного, повтор "куриный"	бульон	1838	452	ного	бульон	1505			бульон	1319	626	больного	бульон	2642	469	ольного	суп, бульон		655	больного, 1421, 2485	бульон	1556	590	ольного	бульон	1744			бульон	1901			суп	2428	-	-	суп	1359	-	-	бульон	1566	0542	-"ного"	бульон	1854	-	-	суп	1082	-	-	бульон	1553	0402	-"ого"	бульон	1931	0787	-"больного"	бульон	1289	598	больного	суп	1816	44	о	бульон	1891	127	о	бульон	1808			бульон	1482	475	ного	бульон	1175			бульон	1172			бульон	2045	217	го	суп	1998			бульон	1844	325	го	бульон	1702	750	"-больного"	бульончик	1472			бульон	1536	653	"-ного"	бульон	1365	771	"больного"	суп	1370			бульон	1404	532	"-ного"	бульон	2361		не договорила	бульон	1320	0360	-"ного"	бульон	1911	-	-	бульон	1730	-	-	бульон	1704	0317	-"ного"
36	high	Моя двоюродная сестра учится на химическом	3605	факультете	1382	751	учится	факультете	2195	0		факультете	3249	0		факультете	1722	0		факультете	1730	282	ца	факультете	1934	0		факультете	1238	245	ом	факультете	1886	0		техникуме	2342	637	чится в	факультете	1698		пробел	факультете	2345	752	учится	факультете	2130			факультете	2416		почти весь ответ в следующем	факультете	2772	279	а	факультете	1600			факультете	2817	148	я	заводе	2675	351	ся	факультете	2699	485	учется	факультете	2975	221	тся	отделении	2851	488	тся	факультете	3701	415	ится	факультете	3082			факультете	1348	146	я	факультете	2804	540	ится	факультете	2198			факультете	2227			факультете	1731	-	-	университете	8426	0299	-"а", до ответа:"на чем на химическом"	отделении	3935	0885	-"учится"	факультете	1634	0295	-"чится"	факультете	2064	0361	-"чатся"	факультете	1860	0322	-"чится"	факультете	1899	0336	-"тся"	факультете	3391	-	-	факультете	2408	1111	-"учатся"	факультете	2844			факультете	3032			факультете	1964			факультете	2447			факультете	1541	773	учится, ответ на следующем слайде	факультете	2230			факультете	2087	-	-	факультете	1746	0129	-ся	институте	1786	783	учится, "в химическом"	факультете	1667	468	тся	факультете	2041			ВУЗе	2275		неправильное глагольное управление	факультете	1985	647	учится	факультете	1874			факультете	4187			факультете	2071	505	ится	факультете	2573	224	тся, ответ в следующем	факультете	1962			факультете	2493	-	-	факультете	1678	-	-	факультете	1800	-	-	факультете	2380	-	-	факультете	1667	-	-	факультете	2087	-	-	факультете	2723	0200	-"ся"	отделении	2979	61	я	факультете	1869			факультете	3416			факультете	1805			факультете	2035			институте	3443	177	я, "в" вместо "на"	факультете	1634			факультете	2377			факультете	2825			унивеситете	3241			институте	3787			факультете	1722			институте	2032		произносит " в химическом"	факультете	2402	948	"учится"	факультете	1973			факультете	1495	518	"учится"	-	0		нет ответа	факультете	1474	0532	-"чится"; "факульте-"	факультете	3989	0975	-"учится"	факультете	2438	-	-	факультете	2068	0430	-"тся"
37	high	Невропатолог прописал мне успокоительные	3704	пилюли	1901	293	не	таблетки	1868	0		лекарства	1981	0		таблетки	1704	0		лекарства	1874	0		лекарства	1900	0		таблетки	1756	0		лекарства	2273	0		лекарства	2005	0		таблетки	2089	103	е	таблетки	2411	399	не	таблетки	2372			капли	1944		почти смеясь	таблетки	2239	209	не	лекарства	2174			таблетки	3098	186	не	капли	2393			таблетки	1871	469	мне	лекарства	1676			лекарства	2996			капли	2645			таблетки	2860		смеясь	капли	1906		Повтор "успокоительные"	таблетки	3124						Нет ответа	таблетки	2134	416	мне	капли	2204	0376	-не	таблетки	2804	-	-после ответа:"можно было и пилюли"	микстуры	4433	-	-	теблетки	1915	-	-	капли	1788	-	-	лекарства	2139	0279	-"мне"	лекарства	2342	0467	-"ные"	таблетки	2479	-	-	таблетки	1690	-	-	капли	3270			таблетки	2714			таблетки	2773		Посторонние слова	лекарства	1909	349	мне	таблетки	2357			таблетки	2870			средства	2744	0398	-не	таблетки	2062	-	-	лекарства	1823	353	мне, ответ на следующем слайде	таблетки	1687	284	мне	таблетки	2436			лекарства	3146			таблетки	2426			таблетки	2884			капли	1958	102	е	таблетки	2362			таблетки	2150			таблетки	2839			настои	3488	-	-	таблетки	1988	-	-	средства	2084	-	-	капли	2564	-	-	таблетки	1542	-	-	таблетки	2012	-	-	пилюли	4229	-	-	таблетки	1885			таблетки	2078			таблетки	2580			капли	2145			таблетки	2928			таблетки	2345			таблетки	1819			капли	2650	72	е	таблетки	5393			таблетки	2595			пилюли	3134			таблетки	2723			таблетки	2217			таблетки	2036	676	"мне"	таблетки	1690			таблетки	1952			капли	2714			капли	1657	0241	-"ал мне"	пилюли	2470	-	-	таблетки	2486	-	-	таблетки	2004	0127	-"е"; "таблет-"
38	high	Жених подарил бриллиантовое кольцо своей	3805	невесте	1526	719	кольцо	невесте	851	0		невесте	3676	316	цо, "а нельзя сказать "маме""? - RT 5.041	невесте	917	0		невесте	1452	0		невесте	1514	0		невесте	1463	0		невесте	1328	0		невесте	1159	158	о	невесте	1264		пробел	невесте	2007	653	ольцо	невесте	1187			невесте	1879			невесте	2447	246	о, ответ в следующем	невесте	1045	303	цо	невесте	2283	257	цо	невесте	2088	350	цо	невесте	1688	546	ольцо	невесте	961			подруге	1647		конец ответа в следующем файле	невесте	1351			невесте	1433			невесте	942			невесте	1063	375	цо	невесте	1257			любимой	2334	662	цо, ответ на следующем слайде	невесте	1127	-	-	невесте	1062	-	-	невесте	1724	-	-	невесте	1251	-	-	невесте	1403	-	-	невесте	1179	-	-	невесте	0870	-	-	невесте	1458	-	-	невесте	1146	0291	-"цо"	невесте	1839			возлюбленной	2309	231	о	невесте	1824	450	цо	невесте	1048	368	цо	соседке	2344			невесте	1353	301	о	невесте	2927	0128	-о	невесте	1228	-	-	невесте	882	447	кольцо	жене	2280		Ответ на следующем слайде	невесте	1931			невесте	1113			невесте	1435	536	ольцо	невесте	1893			невесте	1292	441	цо	невесте	1349	333	цо	невесте	1365			невесте	1534			девушке	2081	-	-	невесте	1245	-	-	невесте	1552	-	-	невесте	1946	-	-	невесте	0991	-	-	невесте	1706	-	-	подруге	3349	0582	-"цо"	невесте	1438			невесте	1224			невесте	1917			невесте	1197			невесте	4228				1388		Ответ в момент нажатия кнопки, не слышно	невесте	933			невесте	1953			невевсте	1765			невесте	2156			будущей жене	2043			невесте	1489			невесте	1532			невесте	1951			невесте	1560			невесте	954			невесте	1564		чуть-чуть не договорила	невесте	1314	0401	-"цо"	невесте	1797	-	-"невес-"	невесте	2749	-	-	невесте	1394	-	-
